PSS10_avg,Dem_age
2.7,39
2.7,50
2.9,35
1.4,76
3.1,38
2.9,48
2.8,27
2,68
2.2,50
1.9,52
1.5,42
1.8,72
3,43
1.8,33
NA,53
2.7,66
3.8,29
2.7,60
2.9,52
3.1,53
2.4,27
NA,25
2.1,41
1.4,49
2.2,43
2.5,39
2.7,39
3,36
2.6,40
NA,62
1.6,32
1.9,33
2.9,39
2.3,40
2.4,41
3.4,47
1.5,41
1.7,32
3.8,27
2.8,45
2.9,49
1.8,72
1.3,43
2.4,41
2.1,33
2,69
2.7,27
3.2,63
1.2,50
2.4,43
1.7,34
1.8,71
1.2,65
2.6,42
1.7,53
1.1,44
2.5,53
1.8,46
2.2,59
3.5,47
2,62
1.4,57
1,46
1.9,32
4.1,33
3.7,28
2.8,32
2.1,52
2.5,45
2.3,51
NA,39
1.3,67
NA,32
2.6,52
2.8,42
2.1,50
1.9,62
2.8,47
3,39
3.9,30
1.6,78
3.2,20
2.3,52
3.7,68
1.9,47
2.1,53
2.3,56
NA,36
3.5,42
3.6,51
3.8,42
3.2,59
3.2,51
1.9,42
2.2,49
NA,23
2.3,45
2.2,21
2.3,58
2,47
1.9,53
2.5,20
1.9,51
1.4,51
3.5,48
2.8,44
3.3,42
1.9,23
2.1,70
2.8,49
2.9,66
1.2,72
3.2,69
3.7,42
1.7,58
2.4,56
1.9,66
2.2,28
3.1,19
1.8,52
3.3,63
2,56
2.1,68
1.88888888888889,70
1.2,40
2.2,63
2.2,52
2.1,47
3.3,29
2.8,54
3.5,23
1.9,35
3.3,53
3.8,49
NA,49
2.2,25
1.3,71
2.1,73
1.9,65
2.4,51
4,27
2,29
3.2,33
2.7,69
3.3,43
2.3,31
2.6,28
2.4,60
3.1,40
2.7,50
1.8,28
1.9,44
1.9,58
2.7,29
2.7,26
2.5,71
2.4,26
NA,18
2.3,43
NA,48
2.6,38
NA,69
2.2,38
1.7,44
2.1,25
2.4,35
1.2,55
3.5,44
2.9,47
2.2,70
NA,75
2,79
1.4,73
2.1,53
2.3,18
2.7,26
2.3,43
1.1,71
2.1,51
2.3,30
3.3,42
2.3,67
2,27
1.5,73
1.9,20
1.4,59
2,53
2.4,53
3,56
2,34
3.6,67
1.2,80
3.1,24
2.4,71
2,64
2.2,43
NA,44
NA,52
3.4,44
2,42
3.3,38
2.5,21
2.8,51
2.5,42
1.9,53
3.1,38
3.3,37
3.4,42
3.7,50
4,61
2.2,64
1.9,35
3.3,35
2.9,45
1.8,40
2.6,43
2.1,42
3,44
2.9,25
2.3,66
2.8,64
3.1,22
3.3,53
2,52
2.4,79
1.6,69
1.4,67
2.5,45
2.4,50
1,68
3.1,19
3.2,41
3.4,45
2.4,50
NA,67
1.5,55
2.2,63
1.4,59
1.8,46
2,76
3.7,34
2,71
3.3,68
NA,23
NA,73
2.2,46
NA,23
2.3,30
2.8,61
3.4,51
3.3,73
3.4,36
1.2,50
1.8,64
2.9,50
2.3,49
2.6,33
3.6,50
1.8,53
2.5,55
2.5,52
2.1,53
2.7,41
1.6,34
2.8,52
2.1,69
1.8,52
2.6,40
2.1,39
2.2,57
2.3,34
2.2,73
1.5,27
2.8,34
1.8,60
3.3,24
4.2,50
3.3,25
3.9,37
NA,20
3.3,27
1.7,49
NA,56
3.2,28
3.1,46
3,31
3,54
4.1,23
2.7,39
1.6,54
4.1,19
3.7,19
4.7,55
1.2,73
2,54
2.5,60
3.3,46
3.7,51
1.8,36
1.5,47
3.2,31
1.3,55
1.8,31
2.3,52
3,38
3.3,58
3.6,27
3.6,25
2.5,64
3,26
2.1,33
2.6,69
3.1,26
4.1,25
2.8,67
NA,55
2.1,47
2.3,63
3.1,47
2.5,35
1.3,43
NA,23
3.11111111111111,42
NA,57
4,75
4.1,28
3.3,48
2.5,76
NA,35
3.4,25
3.3,25
3.3,23
1.9,55
2.7,45
2.4,27
2,28
2.9,31
NA,24
1.7,46
1.4,35
1.4,45
3.6,64
1.6,57
3.4,18
3.2,61
2.4,38
2.8,43
NA,38
2.2,58
1.8,42
NA,40
2.5,59
2.6,39
2.1,78
3.9,27
2.1,31
2.7,32
3.4,26
2.2,72
1,49
2.2,26
2.3,50
2,41
2,63
1.66666666666667,51
2.2,69
2.4,57
1.3,67
3.5,29
3.2,58
1.2,71
2.3,26
2,24
NA,40
NA,31
3.2,74
3,24
2.2,46
1.2,42
4.6,22
3.3,51
1.8,35
2.6,50
2.3,44
2,66
2.55555555555556,37
2.4,74
2.88888888888889,72
3.1,28
2.6,44
3.2,33
2.8,57
3.3,28
2.7,34
2,23
2.8,41
1.8,63
3.4,21
2.3,73
1.8,60
3.4,56
3.1,60
2.4,54
2.2,41
1.6,69
2.7,34
2.6,67
2.5,42
NA,44
2.2,68
1.8,45
2,37
2.2,47
1.8,71
1.9,50
3,23
3,70
3.3,19
2.9,23
3.4,29
NA,56
2.8,52
2.6,23
2.75,23
3.1,31
2.3,72
1.7,71
3.1,32
NA,35
2.8,23
NA,23
NA,29
2.2,41
2.3,48
2.4,49
3.33333333333333,26
3,39
2.77777777777778,60
NA,58
2.9,26
2.5,38
2.6,22
2.9,47
NA,38
2.3,39
3.1,32
1.4,33
2.7,37
2.6,20
2.6,50
3.2,23
2.8,30
2.5,57
2.7,63
2.1,84
2.6,42
1.7,27
3.1,43
2.3,27
NA,39
2.5,68
1.3,56
2.7,67
1.9,55
3.3,34
2.4,45
NA,28
4,43
2.2,65
3.7,46
1.55555555555556,53
NA,30
2.9,40
2.4,39
3.9,42
2,52
2.2,25
2,61
2.5,72
NA,72
2.6,25
2.7,32
4,35
4.3,36
2.6,41
2,32
NA,60
2,36
NA,30
NA,47
NA,36
2.2,31
2.9,55
3.7,46
2.3,53
2.5,67
1.9,58
2.4,54
2.3,66
2.7,44
2.8,18
1.4,61
2.2,28
2.7,69
1.9,51
2.3,62
4.2,24
2,60
3.3,47
3,52
2.3,49
2.6,45
1.8,71
2.8,72
3.4,48
2.5,74
1.8,40
3.7,38
2.7,28
4.2,44
NA,69
1.2,41
2.6,70
2.8,63
NA,74
2.9,40
2.3,25
4.3,21
2.7,52
2.4,48
2.8,28
2.7,61
1.8,64
1.6,43
2.2,43
2.4,45
4.3,25
1.5,58
2.6,56
3.2,40
2,59
3.5,65
1.6,64
NA,55
2.8,35
3.1,49
3,69
1.8,44
2.8,70
2,54
1.1,55
2.6,25
1.7,44
2.3,28
3.2,26
2.7,37
2,43
1.9,64
2.8,36
2,40
3,25
1.2,58
2,63
3,59
2.7,48
2.8,31
2.3,68
3.7,57
2.4,49
3.5,34
2.7,18
1.2,35
2.3,57
1.5,73
NA,39
2.8,55
2.1,60
2.1,29
1.5,32
2.8,49
3.8,39
1.8,75
1.9,62
2.8,33
1.9,57
3.1,21
2.4,29
1.6,32
2.8,65
1.3,48
2.3,48
2.6,61
1.9,34
1,68
2.8,69
2.6,23
2.5,29
2.1,63
NA,32
3.1,52
1.9,51
1.9,38
1.1,68
1.7,29
2.7,52
NA,43
1.88888888888889,56
2.9,36
2.8,55
3.3,20
NA,71
1.9,29
3.2,37
2.4,45
2.4,21
2.4,34
2.9,53
2.66666666666667,81
2.9,28
3.33333333333333,50
2.9,38
2.1,55
1.5,53
2.3,50
3,41
1.9,81
2.1,51
1.3,63
NA,48
1.9,57
2.4,21
2.3,63
2.1,70
2.71428571428571,47
3.7,64
1.6,65
2.7,42
3,33
2.6,29
3.2,24
3.3,75
2.3,54
1.9,49
2.4,58
3,53
1.2,47
2,58
1.5,69
1.7,70
2,55
NA,57
2.5,46
3.66666666666667,56
3.11111111111111,36
3,63
1.2,74
2,58
3.2,20
4,26
2.6,31
3.1,37
NA,20
2,40
3.1,53
2.6,76
2.5,63
2,70
2.3,40
1.5,31
2.1,54
2.2,57
2.6,39
1.6,51
1.9,60
1.3,44
3,63
1,56
3,42
2.3,80
NA,67
2,63
2.9,46
2,54
2.1,52
2.3,58
3.3,26
2.3,28
3.4,58
2.4,28
NA,44
2,50
3,68
3.3,21
3.85714285714286,53
2.7,38
3.6,26
2.1,50
2.6,40
1.8,67
2.6,24
1.7,27
2.5,25
1.1,57
NA,23
2.4,45
1.6,34
2.4,32
3.5,46
3.7,29
4.7,33
3.5,24
1.1,53
2.5,66
2.2,63
NA,63
3.2,61
1.3,67
2.5,24
2.7,62
3.6,37
2.2,63
1.7,48
2.4,54
2.5,29
2.7,38
2.9,49
1.9,26
2.4,30
2.4,59
2.4,69
2.9,41
2.9,70
2.3,43
2,57
2.6,51
2.2,40
2.4,43
2.4,61
1.3,75
4.1,54
1.7,73
2.9,45
3.66666666666667,54
2.3,49
2,47
2,55
3.2,34
2.3,62
2.4,35
1,65
1.83333333333333,78
2.2,58
2.2,35
3.1,28
2.33333333333333,53
NA,32
2.6,41
1.8,67
1,70
2.2,58
2,54
2.3,60
NA,30
2.8,43
2.4,50
2.4,30
3.7,29
2.55555555555556,45
3,27
2.3,71
1.9,54
3.3,60
3.2,48
1.7,47
1.4,63
NA,34
1.3,65
3.4,39
3.6,28
3.5,21
1.8,53
1.2,43
3.2,70
2.3,22
2.4,39
1.6,34
3.2,27
2.3,48
3.4,24
2.7,38
1.9,52
2.7,55
2.1,45
3,53
2.7,33
2,51
1.9,53
1.6,69
3.4,46
1.9,25
1,52
2.2,58
2.6,59
3.1,52
2.1,54
3.2,36
1.9,43
2.7,44
2.7,37
2.6,65
2.1,65
1.6,47
1.1,69
2.9,63
2.1,28
3.2,22
2,44
2.4,35
2.66666666666667,52
3.2,24
NA,47
2.1,58
1,37
1.7,64
3,22
NA,38
2.2,20
3.6,40
NA,52
1.4,58
2.3,37
1.7,38
2.5,59
3.3,31
2.1,67
2,49
NA,23
2.4,51
2.5,46
3.6,63
2.5,31
2.4,52
NA,33
2.6,24
1.7,24
1.9,34
2.9,49
3.3,32
NA,37
2,45
1.7,58
3.1,48
3,44
1.3,43
2.3,42
2.2,48
NA,52
2.3,22
2.8,50
NA,44
2,60
NA,42
2,49
2.9,27
2.7,24
2.6,40
3.1,42
2,44
2,66
3.6,27
2.5,43
2.11111111111111,72
2.6,54
1.75,75
1.8,70
2.8,60
2.3,40
2,41
NA,55
1.9,62
1.6,43
1.8,59
2.6,35
2.4,46
2.8,24
1.8,34
4.1,24
2.1,43
2.9,54
3.2,22
2.5,46
1,62
2.5,44
3.7,46
3,70
3.2,23
4.3,51
3.5,56
2.2,47
2.5,48
1.9,52
2.2,51
4,26
2.7,45
3,53
3.6,22
2.5,27
2.2,61
2.3,47
3.8,23
3.8,24
2.9,45
3.4,45
4.3,29
3.5,45
3.9,46
3.5,25
3,23
3.5,41
3.7,21
NA,19
2.2,41
2.7,56
2.7,58
2.2,58
1.6,64
2.2,63
3.3,37
NA,60
4,39
2.1,69
3,49
3.1,28
2.3,61
3.8,34
3.2,25
2.9,54
3.7,23
2.9,24
1.9,58
4.1,23
1.6,59
2.1,61
2.9,22
2.1,25
3.2,22
2.6,66
4.2,23
2.3,48
3.1,23
2.7,52
1.7,60
1.6,39
2.44444444444444,64
1.9,36
2.2,26
2.5,51
2.6,23
2.6,46
NA,36
2.7,45
3,50
3.1,26
4.66666666666667,35
2.1,66
2.4,48
1.7,68
2.1,73
1.6,36
2.9,25
2.2,38
3.1,37
NA,47
3,36
2.7,51
2.5,33
3.3,29
1.9,21
2,49
1.4,57
NA,32
1,71
4.4,37
NA,53
3.5,56
2.1,29
3.2,54
2.5,36
NA,19
1.9,50
2.2,60
1.8,43
3,51
2.3,57
1.3,64
2,40
2.6,29
2,58
NA,50
3,59
2.6,61
3.4,42
1.9,64
1.33333333333333,56
2.77777777777778,44
2.2,76
2.4,47
3.1,27
1.7,26
1.3,53
1.4,33
1.6,30
2.5,28
2.3,46
2.4,40
2.2,44
2.4,59
2.1,58
3.1,30
1.8,33
3.7,38
3.6,49
3,35
3.6,59
2.3,67
NA,42
2.9,45
2.6,21
3,56
2.7,42
3.4,42
1.7,54
1.5,53
1.5,43
3,31
2.8,51
2.3,61
2.2,47
3,39
2.4,51
3.6,25
3.5,47
2,42
2.8,45
2.5,47
2.1,50
2.7,29
3.5,44
3.7,21
2.5,37
3,38
2.4,24
2,59
3,39
3.3,36
3.4,71
1.9,53
1.8,31
NA,24
1.77777777777778,68
2.7,40
2.6,53
2,21
2.9,43
3.2,64
2.1,70
3.4,19
1.9,75
4,29
1.8,40
2,39
NA,25
3.2,27
3.4,29
2,51
2.7,70
4.5,26
2,48
2.1,55
NA,42
1.4,67
1.9,76
2.8,44
2.3,64
1.7,41
2.4,24
3,56
1.7,39
2.1,70
1.8,52
2.7,54
2.1,60
3.2,42
1.6,45
3.1,34
3,43
1.7,54
2.1,70
3.1,31
2.7,18
3,27
3.2,57
2.4,40
2.7,70
3.6,60
1.6,42
1.7,60
2,70
2.3,49
1.33333333333333,43
2.1,79
2.8,50
NA,60
2.2,43
2.1,59
1.6,51
2.5,49
2,32
1.5,49
2.5,55
2.8,60
2,50
1.3,61
2.5,54
2.9,31
1.3,53
3.3,40
3.7,43
2.1,32
1.9,50
1.8,68
1.5,69
2.5,65
2.1,44
4,39
2.8,76
4,22
1.8,42
1.9,58
2.5,60
2.5,63
2.3,24
2.4,38
2.7,32
1.6,52
2.6,49
2.7,41
2.1,73
NA,51
2.3,46
3.1,54
3.3,21
2.3,78
2.3,58
2.75,62
2.9,57
2.2,36
2,48
NA,65
1.1,69
3.5,65
4.7,35
2.8,44
2.6,25
2.9,26
2.2,81
2.5,29
3,55
2.6,50
1.4,30
1.8,44
2.6,30
2.4,34
2.5,39
3.3,38
1.5,52
2.2,55
2.9,44
2,45
2.7,34
NA,28
2.9,57
1.4,39
2.3,30
4.3,36
3.1,80
2,76
2.1,64
1.9,45
2.7,38
4,36
2.8,54
4.3,18
3.1,51
1.3,73
2.1,32
2.7,26
3.3,39
2.5,68
2.5,35
2.7,28
2.4,38
3.1,29
3.1,46
3.9,35
1.9,40
1.8,57
1.9,81
NA,22
2,43
NA,53
3,45
2.9,21
2.2,39
3.4,59
2.3,52
2.5,57
1.9,54
2.8,37
NA,18
NA,57
2.6,59
1.8,41
2.1,31
1.9,47
2.8,34
2.5,62
3.7,43
2.1,30
1.9,65
1.5,36
1.4,32
NA,47
2.5,36
3.9,46
3.1,31
2.9,45
2.9,37
3.4,29
NA,29
3.3,57
4.1,39
2.4,31
4.3,57
1.9,63
3.4,46
1.7,68
1.4,55
1.4,73
3,36
1.4,30
1.9,52
1.8,56
2.5,23
2,57
3.1,58
3.4,54
2.4,20
2.3,36
2,34
2.7,55
2.3,82
2.4,56
3.4,48
2.7,43
2.2,64
2.4,37
3.9,44
2.9,65
2.7,41
2.4,30
1.7,64
2.1,67
1.6,65
2.5,40
2.1,60
2.4,62
2,56
2.1,31
NA,51
3.4,29
1.8,62
2.2,52
5,65
2.3,55
2.7,38
1.7,42
2.4,54
3.4,51
3.1,50
3,58
2,36
4.3,50
2,44
NA,30
3.4,27
2.1,46
2.7,35
1.3,49
3.5,24
1.7,47
2.3,64
1.8,47
2.3,33
2.1,77
3.3,45
1.5,39
2.5,36
NA,28
3.2,30
1.9,53
3.1,40
2.9,59
3,70
2.5,64
2.2,58
1.6,74
2.4,30
2.3,69
1.75,62
1.8,67
1.8,57
3,53
NA,54
3,38
2.2,56
2.3,31
2,48
1.5,61
3,36
3.9,49
4,27
2.8,49
2.7,65
3.2,37
2,24
2.4,30
2.2,60
2,38
NA,41
1.7,57
2.2,36
2,58
1.7,38
1,56
1.7,59
3.8,21
1.3,46
2.7,38
2.1,35
3.1,60
1.8,42
2.7,36
1.4,30
3.5,55
1.8,39
1.7,34
3,41
2.2,73
2.6,70
2.3,51
2.4,25
3.2,54
NA,39
2.4,73
1.8,44
2.1,34
1.5,45
3.4,18
2.7,47
2.5,41
3.6,20
1.4,41
1.5,68
3.25,68
2.7,36
2.4,52
1.6,42
2.4,66
3,33
2.7,32
2.1,54
4.6,33
1.4,73
3.55555555555556,38
4.2,44
3.1,21
NA,27
2.2,51
1.9,74
2.9,27
2.3,51
2.1,47
1.9,48
NA,34
2,58
3,27
NA,57
2.2,26
1.875,63
2.6,55
3.1,24
2.3,35
3.8,31
2,69
1.625,72
3.9,24
2.8,58
2.5,49
2.6,29
1.8,59
2.1,49
1.9,44
1.6,52
1.5,62
2,62
2.8,46
1.7,50
2.1,45
2.3,65
2.6,46
3.4,22
3.4,30
2.1,36
2.7,64
2.2,56
2.9,47
1.7,44
2.4,47
3.6,63
1.8,58
3,48
3,52
3.6,40
2.2,67
2.1,62
2.6,56
NA,56
2.8,44
NA,50
3,52
4.55555555555556,47
3.1,51
1.5,58
3.1,20
3.4,21
2.7,27
3,57
NA,46
NA,33
4.2,23
2.5,27
3.3,58
2.77777777777778,54
1.5,49
1.7,72
2.5,63
NA,50
1.8,56
2.3,53
2.2,53
2.4,50
1.7,55
2.1,23
2.1,52
2.1,22
2.1,54
1.7,49
2.2,31
2.6,30
2.9,56
1.8,54
1.7,62
4,22
1.77777777777778,58
2.5,36
3,35
3.3,47
3.3,64
3.6,40
2,55
NA,64
1.7,67
2.3,46
2.9,62
3.2,54
2.4,62
2.6,50
1.44444444444444,61
1.4,65
2,75
2.9,51
1.55555555555556,60
4,63
2,19
2.9,45
3,55
2.6,25
2.1,54
1.9,34
3.4,58
2.4,47
3.5,52
2.1,32
2.6,73
3.9,28
2,66
2.9,72
2.5,52
2.22222222222222,61
1.7,39
3.9,32
4.2,21
3.3,22
3.2,45
1.5,72
2.3,31
2.7,44
3.2,36
2.7,52
2.8,58
2.1,69
2.3,45
2.7,54
2,55
NA,54
1.6,67
2.2,55
2.3,78
2.3,59
2.2,56
2,21
2.5,42
2.1,57
2,72
1.6,65
1.5,72
3.5,38
3.6,68
1.8,40
1.8,54
2.4,71
2.5,54
NA,47
2.8,37
NA,27
2.4,51
1.7,48
2.3,43
3.3,64
2.8,44
1.5,22
2,61
2,61
1.6,50
2,53
NA,27
2.3,41
1.9,57
NA,28
3,20
2.9,43
1.7,75
3.2,40
2.5,48
NA,36
NA,60
1.7,45
2.7,31
3.7,21
1.9,62
1.8,56
2.7,35
4,25
2.7,36
1.5,62
2.2,66
3,52
2.3,61
2.2,27
3.7,29
2.3,66
2.6,34
1.6,34
4.2,29
1.4,50
3.1,61
2.1,60
3,21
2.1,58
2.9,30
2.6,44
2.4,44
2.1,40
2.1,58
3.6,50
4,18
2.4,60
2.5,55
3.3,48
3.3,34
NA,33
2.3,44
3.1,32
1.9,81
2.6,58
1.9,59
2,45
NA,60
2.1,56
NA,55
2.7,43
2,59
1.7,67
1.6,58
3,69
NA,28
2.2,18
4.3,55
1.9,54
1.7,47
3.8,56
2.6,65
2.8,31
1.3,56
2.5,55
1.6,64
2.1,66
NA,42
3.1,55
2.2,53
1.3,53
2.8,47
1.6,85
2.9,52
1.9,70
1.8,25
2.2,37
NA,61
3.5,33
3,33
1.9,45
2.1,69
1.9,60
3.6,53
3,44
3.6,49
1.3,69
2.8,20
3,47
2.8,83
2.3,45
2,56
3.6,24
4.8,22
1.8,67
2.1,76
2.3,38
2.9,27
3,49
3.4,37
2.2,37
3.1,53
2.5,43
1.7,48
2.2,55
1.8,57
2.7,58
3.5,41
1.6,50
2.5,53
NA,41
1.8,64
2.7,57
2.2,48
2.3,49
2.3,63
4.6,58
1.8,47
4.1,28
NA,53
NA,28
2.7,36
1.8,54
2.5,55
1.8,44
3.5,50
1.5,57
3,41
1.8,72
NA,24
1.7,57
2.3,49
1.9,59
3.3,29
2.6,22
2.3,71
2.3,38
1.9,56
2.5,48
2.1,73
2.2,36
3.1,44
2.3,64
1.6,63
2.6,51
3.1,25
3.4,41
3.6,66
3.8,35
NA,21
3.6,64
2.4,48
3.6,28
3.2,38
3,64
3.1,56
3.3,24
2.5,53
2.2,26
2.5,32
1.4,34
2,71
1.3,68
2.5,54
4.4,37
NA,54
2.7,44
1.5,62
1.9,35
2,58
2.3,69
3,41
2.2,54
2.1,61
NA,40
2.7,54
3.8,57
2.6,52
2.7,34
1.9,73
3.5,23
1.9,52
3.2,62
2.4,51
1.5,68
3.8,32
2.9,30
2.4,49
2.3,48
2.6,44
2.9,63
2.1,68
3.9,18
NA,48
2.1,46
1.1,68
2.7,40
2.6,55
2.1,59
1.7,60
3.5,29
3.2,21
2.6,72
1.8,71
3.1,41
1.7,54
2.6,49
NA,40
1.4,49
2.5,30
2.4,59
1,52
1,62
2.2,59
1.3,78
NA,63
1.4,53
2.7,68
2.7,51
3.1,83
1.8,37
3.1,47
1.5,78
3.2,19
3.6,22
3.4,19
3,21
3.5,38
3.1,66
3.2,55
3,39
2.3,44
2.1,53
3.7,32
2.7,33
3.7,34
2.2,37
1.8,45
1.5,25
2.5,49
2.5,66
1.7,43
2.1,73
2.9,54
1.4,66
2.1,45
1.3,47
NA,64
3.7,32
1.8,46
3.2,21
2.2,63
2.7,60
1.7,40
3.2,56
1.7,43
1.7,50
1.9,59
3.3,22
2.2,38
2.3,28
2,65
3,51
2.7,43
2,64
3.2,59
2.55555555555556,74
1.9,57
2.2,36
NA,43
2.4,62
1.7,51
2.5,62
NA,70
3.7,21
3.8,27
3.3,18
3.6,48
1.3,67
2.3,21
3.4,62
2.5,32
3.3,66
NA,49
2.5,66
3.5,51
1.8,47
2,57
2.2,55
2.2,55
NA,27
3.2,36
2.4,29
2.3,44
2.6,53
3.8,26
2.4,61
3.5,24
1.7,40
2.1,25
2.6,37
2.7,63
1.9,45
1.3,23
2.5,21
1.5,58
1.6,32
3.8,31
3,54
2.5,48
2.2,64
3.7,34
3.2,23
4.9,28
2,64
1.9,41
2.8,51
2.9,46
3.2,55
2.4,67
2.4,75
1.7,71
3.4,51
3.9,56
NA,18
2.8,58
1.8,28
1.9,54
2.1,40
1.9,39
1.9,56
3.2,29
2.2,51
2.5,29
2.3,49
1.4,49
2.4,24
2.5,52
1.5,45
3.7,40
2.5,42
1.3,64
2.3,46
4.1,55
2.7,51
1.9,68
2,47
2.8,26
1.2,63
2.8,65
3.4,40
1.4,62
2.2,37
2.9,45
3.4,51
2.4,43
3.4,48
2.9,20
1.7,65
3.7,56
2,57
2.4,61
2.9,61
4.1,25
2.7,45
1.6,63
4.3,46
2.3,59
3.1,61
2.8,54
4.3,38
1.2,52
1.7,64
2.4,28
2,55
2.5,68
3.6,20
NA,24
4.3,55
2.1,45
2,27
3.5,21
3.6,63
2.7,33
2.1,31
2.4,44
4.5,57
2.6,32
2.8,56
3.2,55
1.8,67
2.1,71
1.6,39
2.8,51
2.7,37
3.1,63
3.1,68
2.6,38
2,46
2.5,57
2.7,89
2.3,57
2.5,62
2,48
2.8,50
3.7,44
1.7,68
2.6,59
1.3,66
2.2,74
2.5,50
2,46
3.3,39
3.1,35
3.11111111111111,56
3.3,21
2,41
2.4,26
2.9,46
3.3,31
1.9,53
3,46
3.6,56
2.9,26
1.6,72
1.6,42
NA,41
3.3,30
3.8,54
NA,35
4.25,42
2.3,49
2.4,45
2,60
NA,45
2.44444444444444,77
2.5,66
1.5,63
2.3,72
2.5,41
1.7,66
3,58
1.8,59
3,36
2.1,49
1.7,65
1.8,65
2.2,75
3.7,32
4,20
2.9,36
1.4,57
1.1,45
2,53
4,25
1.3,39
1.9,70
3.1,58
3.2,27
2.9,18
2.3,57
3,38
NA,56
2.6,27
NA,35
3,68
3.8,32
1.3,47
2.3,53
3.1,41
2.4,49
1.9,78
2,48
2.3,79
2.1,46
2,50
1.2,61
2.6,42
2.5,41
2.11111111111111,55
1.6,37
2.1,38
2,28
NA,60
2.7,30
3.7,35
3.8,52
1.6,45
2.4,39
2.8,65
2,61
NA,44
4.3,70
1.3,64
2.3,36
2.3,38
NA,41
4.8,40
2.5,61
2.8,43
1.4,37
NA,47
2.6,64
3.5,61
2.1,56
2.8,55
1.9,55
3.9,72
NA,64
2.4,38
2.3,61
2.3,55
2.1,61
3.5,37
3,24
2.7,27
2.3,35
1.2,53
2,57
2.4,44
3.5,48
2.5,32
3.55555555555556,65
1.4,70
1.9,56
1.9,58
3.6,50
2.2,61
1.5,68
1.8,56
2.7,31
1,37
NA,42
1.9,60
3.5,24
3.1,33
2.5,58
3,56
2.2,68
3,43
3.5,18
2.8,49
2.1,36
1.7,54
1.7,50
2.4,60
NA,43
2.7,43
NA,51
2.5,34
2.1,61
3.2,41
2,53
2.2,26
1.9,71
2.11111111111111,90
2.9,68
1.6,85
1.4,55
2,37
2.8,51
1.6,47
1.4,60
2.7,38
1.77777777777778,27
1.5,64
1.6,27
3.6,42
2.9,41
2.7,18
2.5,58
1.9,50
2.3,69
1.8,59
1.9,74
1.8,36
NA,38
3.3,29
2.8,35
1.7,48
3.2,51
2.8,72
1.6,64
2.1,31
2.2,57
1.9,59
2.2,38
2.6,40
2.2,60
2.9,35
2.1,51
3.7,27
NA,49
1.4,60
NA,42
1.8,44
2.7,28
1.3,44
3.1,35
2,68
NA,44
1.2,57
2.5,84
2.1,61
1.7,68
1.9,69
2.2,60
2.5,44
2.8,45
2.3,47
1.2,30
2.9,26
2.2,37
2.2,54
2.5,42
1.7,69
NA,32
3,36
1.6,61
2.5,54
2.9,30
2.6,54
3.5,39
3,53
1.2,59
3.3,21
3,55
NA,63
2.9,45
2.7,68
NA,50
2.6,30
2.8,33
NA,51
1.5,82
2.3,67
1.8,76
3.5,31
2.4,43
4.1,29
3,19
1.7,40
3.3,30
NA,32
1.9,63
1.8,41
2,81
2.6,29
2.7,39
2.6,73
2.6,34
2.1,67
2.2,40
1.9,53
2.6,60
1.7,44
3.2,73
1.5,71
2.6,54
1.8,39
2.1,44
1.9,53
3.1,34
1.9,48
3.7,33
2.4,21
3,66
3.2,76
2,61
2.2,83
2,65
2.7,42
2.3,78
NA,58
1.8,57
1.6,42
2.875,55
2,65
2.3,29
2.8,18
1.9,45
2.3,52
2.9,30
1.3,68
1.4,68
2.6,31
3.4,56
3.1,31
4.3,33
2.8,47
2.7,46
2.6,74
1.8,46
4.1,19
2.1,69
2.7,19
2.7,44
2.8,60
2,43
1.9,61
2.7,50
1.3,70
NA,27
3.6,41
1.4,39
2.4,69
2.2,63
2.5,29
3.8,20
2.66666666666667,73
1.9,30
2.1,29
1.6,66
1.5,69
1.6,66
4.3,23
2.4,32
1.7,48
1.3,62
2.4,73
2.2,42
3.5,42
1.5,70
2.4,52
3,48
4.1,27
1.3,68
2.4,24
1,55
2.6,66
3.7,54
2.3,22
2.9,42
1.8,48
1.9,66
4.2,23
3,19
NA,35
3.5,22
1.5,64
2.3,44
2,62
2.4,42
3.9,51
3.2,34
3.1,65
1.9,60
3.9,20
NA,27
2.1,70
3.7,55
1.2,58
2.4,62
1.9,75
2,44
NA,21
1.6,74
2.9,63
1.2,19
3.2,71
4.3,57
3.2,43
1.5,65
3.4,39
2.2,66
2.1,63
1.9,60
NA,53
1.2,69
4.8,60
2.6,28
1.7,22
2.7,34
2.3,44
1.7,69
2.625,76
1.2,74
3.3,37
1.6,67
2.7,20
2.7,41
2.2,71
2,45
2.8,60
2.8,30
3.3,40
1.7,57
2.9,32
1.7,45
2.375,82
1.4,47
2.3,52
2.7,34
2.6,54
2.2,64
4.2,36
1.9,50
2.7,23
3.8,36
2.7,60
2.1,63
3.3,30
1.5,50
4.33333333333333,55
1.4,42
3.7,29
3.8,51
2.9,48
2.8,31
4,34
1.11111111111111,65
2,52
2.5,49
2.4,51
3.3,65
1.9,60
1.5,71
3,44
2.9,24
2,50
2.4,62
2,44
1.9,35
3,72
1.8,74
4.3,22
3.5,25
3.1,19
1.77777777777778,82
2.88888888888889,71
2.9,24
2.3,57
2.1,45
2.6,71
1.2,46
NA,41
1.5,29
1.5,46
2.8,26
1.5,69
3.4,53
3.9,36
2.8,24
1.9,73
1.4,52
1.6,57
2.8,50
3.1,45
2.2,51
3.3,50
2.2,49
2.6,54
NA,19
3.5,44
